id_produk,nama_produk,review,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk
PI2427,HyperX Streamer Starter Pack Gaming Headset and USB Microphone,6,UI3607,Dirga,5,a,Lebih dari 1 tahun lalu,none
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,1,UI3608,Rizqy,4,"barangnya oke, cuma pas sampai box rusak saat pengiriman, mungkin packingnya bisa di tingkatkan lagi",4 hari lalu,Varian: OEM Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,2,UI1799,Stephen,5,"setelah disetting, ngeri banget strafing shoot accuracy jadi selalu 100%",2 minggu lalu,Varian: Cherry Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,3,UI0373,Adimas,5,"typing feel keyboardnya mantap, responsif banget mode rapid triggernya, dan build quality nya as expected bagus. overall satisfied 👍👍",2 minggu lalu,Varian: Cherry Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,4,UI0693,H***o,5,"gege gemink adik adik, cepatkan bayar",2 minggu lalu,Varian: Cherry Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,5,UI3609,aiesa,5,"build quality bagus berat, dan kokoh. typing empuk bgt. suara renyah poll. buat rhythm game akurasi bagus, jarak cm 16MS buat hit perfect serasa mudah. cuma 1 kekurangan...",2 minggu lalu,Varian: Cherry Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,6,UI0346,F***n,5,"GEGE GEMING ADIK ADIK, CEPATKAN BAYAR",2 minggu lalu,Varian: Cherry Profile
PI2428,DrunkDeer A75 Pro / A 75 Pro / A75Pro Wired Actuation-Distance-Adjustable Magnetic Switch Keyboard,7,UI0250,R***i,5,"Keyboardnya sudah sampai dari semalam dengan selamat sentosa, semua aman dan enak bgt buat dipake strafing ni keyboard, semoga aja bisa otw radiant, Thanks GGS!",2 minggu lalu,Varian: Cherry Profile
PI2429,"Gigabyte G24F 2 23.8"" FHD IPS Gaming Monitor 180Hz",1,UI1705,Jeff,5,"Respon admin cepet banget, servicenya bagus makasihh",1 bulan lalu,none
PI2429,"Gigabyte G24F 2 23.8"" FHD IPS Gaming Monitor 180Hz",2,UI0250,R***i,5,"Barangnya bagus, ori, harganya terjangkau 👍",Lebih dari 1 tahun lalu,none
PI2429,"Gigabyte G24F 2 23.8"" FHD IPS Gaming Monitor 180Hz",3,UI0241,V***i,5,"Semoga awet, packing aman & pengiriman cepat 👍🏼",Lebih dari 1 tahun lalu,none
PI2429,"Gigabyte G24F 2 23.8"" FHD IPS Gaming Monitor 180Hz",4,UI0134,H***s,5,Setidaknya diriku pernah berjuang!,Lebih dari 1 tahun lalu,none
PI2429,"Gigabyte G24F 2 23.8"" FHD IPS Gaming Monitor 180Hz",5,UI0284,E***c,5,"mantappp sedap ni monitor, smooth parah, upgrade dari 60hz kesini maknyus",Lebih dari 1 tahun lalu,none
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,1,UI0408,Y***a,5,"Sempat salah dapet barang tpi sellernya fast resp, alhasil bisa komplain dan balik full. Barangnya mantep pol pokoknya",7 bulan lalu,Varian: White Blue
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,2,UI0833,T***y,5,"barang sesuai,seller fast resp,fast delivery",Lebih dari 1 tahun lalu,Varian: Blue Black
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,3,UI1036,Reynold,5,thank you. sesuai pesanan,Lebih dari 1 tahun lalu,Varian: White Blue
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,4,UI2649,j***o,5,"Barang ori, keadaan bagus, fast respon MANTAB pokoknya",Lebih dari 1 tahun lalu,Varian: White
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,5,UI3610,pika,5,"makasi admin cantique, pelayanannya ok bgt 🤌🏻",Lebih dari 1 tahun lalu,Varian: White
PI2430,Gwolves HT-S ACE Wireless - Gaming Mouse,6,UI1433,Bryan,5,mouse terbaik dari semua yg pernah saya pakai,Lebih dari 1 tahun lalu,Varian: White
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,1,UI3611,Azril,5,Barang aman sampe tujuan. mantap.,10 bulan lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,2,UI0292,Rendy,5,Oke,Lebih dari 1 tahun lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,3,UI0447,D***i,5,"Cakep, lumayan tembus pandang saat RGB hidup. but nice..",Lebih dari 1 tahun lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,4,UI3404,fahrizal,5,"Kualitas bagus, barang sesuai, box nya juga gak ada yang penyok Reccomend seller",Lebih dari 1 tahun lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,5,UI0149,R***d,5,👍🏻👍🏻👍🏻,Lebih dari 1 tahun lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,6,UI3612,Arkananta,5,Mantap,Lebih dari 1 tahun lalu,none
PI2431,Noir Javanese Roots Full Set PBT Dye Sub Cherry Profile BOW - Keycaps,7,UI3357,Haekal,5,worth the price. enak di tangan dan di mata,Lebih dari 1 tahun lalu,none
PI2432,DAREU MP-13 / MP13 Small (29 x 25cm) Control Type - Gaming Mousepad,1,UI0899,Arie,5,"Barang sesuai spesifikasi, pengiriman cepat.Penjual respond cepat.Mantab",Lebih dari 1 tahun lalu,none
PI2433,Corsair Scimitar RGB Elite - Gaming mouse,1,UI2234,Reginald,5,Ganteng maksimal jek!!! Kesampean jg 1 set hardware corsair,Lebih dari 1 tahun lalu,none
PI2433,Corsair Scimitar RGB Elite - Gaming mouse,2,UI3613,Abram,5,"Box nya bonyok parah, ada kemungkinan waktu ekspedisi nya (kurir AnterAja) Overall mouse berfungsi dengan baik + di kasih merch toko, Thanks 😃",Lebih dari 1 tahun lalu,none
PI2433,Corsair Scimitar RGB Elite - Gaming mouse,3,UI0716,Leonardus,5,mantap respon cepat barang bagus,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,1,UI3614,Budiarto,5,👍👍👍,1 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,2,UI1398,Benarifo,5,Kipas nya beneran kenceng. Worth untuk harganya. Thx,4 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,3,UI3615,j***i,5,"sesuai pesanan dan berfungsi, seller responsif pengiriman cepat tq",6 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,4,UI0220,Ahmad,5,Sesuai dengan barang serta kipas kencang,7 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,5,UI3616,Dhito,5,siip terima kasih barang aman,7 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,6,UI0220,Ahmad,5,Barang berfungsi dengan baik dan sampai dengan selamat.,8 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,7,UI0053,M***d,5,"berfungsi dgn baik, bisa menurunkan suhu laptop secara optimal, overall performa cooling pad nya bagus",9 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,8,UI1968,C***i,5,barang berfungsi dgn baik dan pengiriman cepat,10 bulan lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,9,UI2929,Giri,4,"build quality bagus, tp sayang kipasnya agak kurang kenceng",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,10,UI0353,r***a,5,"packing aman lapis bubble wrap. produk bagus kokoh. ngepas buat laptop ku tp berfungsi dgn baik, laptop adem buat multitask dan render. bisa diatur gede kecilnya angin. m...",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,11,UI0402,B***s,5,"Barang diterima dengan baik, dan berfungsi dengan baik setelah dipakai semalaman suntuk untuk running 2 game secara bersamaan suhu di sekitar 63-68°C dan bisa dibilang fa...",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,12,UI0045,Muhamad,5,bagus dan berfungsi sesuai deskripsi. gak berisik.,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,13,UI0081,Alfonsus,5,"Barang original, untuk harga segini kualitasnya oke",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,14,UI3617,Setio,4,Berfungsi baik. Semoga awet,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,15,UI3618,Riffa,5,"Pengiriman ketunda sehari, tapi noprob. Barang berfungsi dgn sesuai, lumayan bisa ngurangin panas dari biasanya.",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,16,UI1279,Julius,5,"bekerja dengan baik, thanks ggs",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,17,UI3619,Aziz,5,"siplah, keren sellernya. sangat responsif. semoga awet. thankyou",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,18,UI0864,N***n,5,"Cakep barangnya. Bikin adem, bisa dinaikkan juga posisinya, masih cukup untuk laptop 16 inch",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,19,UI0007,R***y,5,"Barang bagus, gooq quality, semoga awet. untuk kipas cukup lumayan kencang utk ukuran cooling pad",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,20,UI0733,Andre,5,"fast delivery, cooling pad OK, pas di laptop 14"", semoga awet mantaf gan!",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,21,UI0283,C***a,5,"Cepet banget sampenya, packing rapi, bubble wrap double, fast respon, recommended👍🏻👍🏻👍🏻",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,22,UI0127,K***n,4,kabel pendek,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,23,UI0705,k***a,5,"barangnya bagus, pengiriman cepet. buat laptop 14 inch ngepas banget. kabel konektor cukup panjang",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,24,UI0090,A***d,5,"kabel usb pendek, tp overall sesuai deskripsi dan adminnya mantap",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,25,UI1285,f***y,5,"Brang berfungsi dengan baik, angin yg dihasilkan biasa saja, cukup untuk mendinginkan saat dipakai zoom dan main game tipis tipis",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,26,UI0292,Rendy,5,cakeplah harga sgini.. jd toko paporit dah belanja dsini terus.. 👍,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,27,UI0157,Arief,5,"Barang sesuai pesanan, pengiriman cepat, packing bagus, recommended seller 👍👍👍",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,28,UI0023,S***l,5,mantaaaaaap,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,29,UI1605,Antonius,5,"Barang bagus, sesuai deskripsi. Seller respon oke. Sukses buat seller",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,30,UI1077,Eka,5,"proses pengiriman cepat, barang diterima dengan keadaan rapi dan packing aman 👍",Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,31,UI3620,Syahrizal,4,barang diterima dgn baik,Lebih dari 1 tahun lalu,none
PI0085,NYK NEMESIS X3 WINTERSTORM - Cooling Pad,32,UI3621,Mulya,5,"barang ori,paking mantabs n pengiriman cepat...langsung tes hidup ok dan lancar thanks gan",Lebih dari 1 tahun lalu,none
PI2434,Monsgeek M1 HE-SP 75% Magnetic Switch Mechanical Keyboard,1,UI3622,Radit,5,emang ada harga ada kualitasss. bagus banget. worth it dengan harganyaaaaa. main valo jadi lebih tajem aimnya :)),3 bulan lalu,Varian: SIlver
PI2434,Monsgeek M1 HE-SP 75% Magnetic Switch Mechanical Keyboard,2,UI0007,R***y,5,none,4 bulan lalu,Varian: Black
PI2434,Monsgeek M1 HE-SP 75% Magnetic Switch Mechanical Keyboard,3,UI3623,TheSarungNinja,5,wah udah harga murah kualitas keyboardnya di dalam terjaga dan lengkap!,4 bulan lalu,Varian: Black
PI2434,Monsgeek M1 HE-SP 75% Magnetic Switch Mechanical Keyboard,4,UI3624,Christians,4,"Sempat bermasalah produk tidak lengkap, isi box hanya keyboardnya saja tanpa ada aksesoris lainnya. Penjual menerima komplain dan menukar barang dengan barang yang baru y...",4 bulan lalu,Varian: Black
PI2434,Monsgeek M1 HE-SP 75% Magnetic Switch Mechanical Keyboard,5,UI0079,Alvin,5,MANTAP banget brok,5 bulan lalu,Varian: Purple
PI2435,EndGameGear XM2WE Gaming Mouse,1,UI3149,elgaelchasany,5,gpx ilang ntah kmana? solusinya beli mouse lg di ggs. pake kurir instan ngacir bgt woyyy :) :),Lebih dari 1 tahun lalu,Varian: Putih
PI2436,Yiqi Keycaps Weather Japanese PBT Dye-Sub XDA Profile,1,UI3625,Trafalgar,5,"seller ramah, responsif, pengiriman cepat, dus agak penyok dikit, tapi isi aman",Lebih dari 1 tahun lalu,none
PI2436,Yiqi Keycaps Weather Japanese PBT Dye-Sub XDA Profile,2,UI0053,M***d,5,"Keycaps nya bahan nya bagus , untuk print nya juga untuk harga segitu",Lebih dari 1 tahun lalu,none
PI2437,Fantech MAXFIT81 Wireless Bluetooth 75% Mechanical Keyboard Gaming ABS,1,UI0326,W***i,5,Pelapak responsive & produk nya ok,Lebih dari 1 tahun lalu,Varian: White - Outemu Blue
PI2437,Fantech MAXFIT81 Wireless Bluetooth 75% Mechanical Keyboard Gaming ABS,2,UI0503,Dharma,5,Mantap banget keyboardnya,Lebih dari 1 tahun lalu,Varian: White - Outemu Red
PI2437,Fantech MAXFIT81 Wireless Bluetooth 75% Mechanical Keyboard Gaming ABS,3,UI3626,Kuro,5,Keyboard nya berfungsi dengan baik dan kondisi nya aman dan cs nya fast respond,Lebih dari 1 tahun lalu,Varian: White - Outemu Blue
PI2437,Fantech MAXFIT81 Wireless Bluetooth 75% Mechanical Keyboard Gaming ABS,4,UI3627,syahril,5,Mantap Betul lah,Lebih dari 1 tahun lalu,Varian: White - Outemu Blue
PI2437,Fantech MAXFIT81 Wireless Bluetooth 75% Mechanical Keyboard Gaming ABS,5,UI1291,L***a,5,"Pengiriman rapih, barang mantap dan bagus. Terima kasih",Lebih dari 1 tahun lalu,Varian: Black - Outemu Blue
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,1,UI0537,L***o,5,Barang bagus,Lebih dari 1 tahun lalu,Varian: Pearl White
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,2,UI0376,M***e,4,Dpt part yg tidak sesuai. Kliatannya sih salah pabriknya. Toko bersedia ganti tp sy hrs dtg kesana. Bikin repot jd ya sudahlah.,Lebih dari 1 tahun lalu,Varian: Pearl White
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,3,UI3628,Hanamura,5,"emang ga pernah rugi beli di ggs , pelayanan sangat ramah as always. walaupun driver instantnya melakukan kesalahan tetapi akhirnya datang dengan selamat",Lebih dari 1 tahun lalu,Varian: Space Gray
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,4,UI0367,Mochamad,4,"Untuk Packaging Butuh Improvement Lagi Ya Soalnya Dusnya Penyok2 Padahal Sudah Double Bubble Wrap sama Kardus, Untuk DIY Kit nya Sendiri Masih Baru Cuma agak Kotor Di DUS...",Lebih dari 1 tahun lalu,Varian: Pearl White
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,5,UI0804,Edwin,5,"respon cepat, sempat salah kirim barang tapi langsung ditukar. mantap!",Lebih dari 1 tahun lalu,Varian: Midnight Blue
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,6,UI1288,P***a,5,"Baru selesai buildnya. Dari sisi sound, deep tanpa perlu mod banyak, hanya pakai pc plate, pe pcb foam, dan case foam bawaan dari akkonya semua tanpa mod lainnya. Typing...",Lebih dari 1 tahun lalu,Varian: Space Gray
PI2438,Akko Mod 007v2 / 007 v2 Hot-Swappable Mechanical - Barebone,7,UI0149,R***d,5,Sampai dengan selamat walaupun boxnya ada sedikit penyok tapi dalamnya aman 👍🏻,Lebih dari 1 tahun lalu,Varian: Midnight Blue
PI2439,Noir Topography Art Deskmat Mousepad,1,UI0496,Rizki,5,biar bintang yang berbicara,Lebih dari 1 tahun lalu,none
PI2439,Noir Topography Art Deskmat Mousepad,2,UI0287,Ivan,4,"Barang bagus, pengiriman aja yg lama...",Lebih dari 1 tahun lalu,none
PI2439,Noir Topography Art Deskmat Mousepad,3,UI1288,P***a,5,GGS Terbaik 👍,Lebih dari 1 tahun lalu,none
PI2439,Noir Topography Art Deskmat Mousepad,4,UI0688,a***t,5,"Bungkusnya agak ancur, tapi barang masih bagus",Lebih dari 1 tahun lalu,none
PI2440,Corsair MM200 Pro Heavy XL - Gaming Mousepad,1,UI1058,Law,5,BELANJA DISINI GA USA DI TANYA LAGI YA ... DAN GA USA RAGU.,Lebih dari 1 tahun lalu,none
PI2440,Corsair MM200 Pro Heavy XL - Gaming Mousepad,2,UI0318,N***r,4,"di meja uda ada QcK edge knp beli lg? biar ada cadangan kl yg 1 masi basah dicuci bedanya yg ini lebih tebel tp ga ambles gitu pas dipake seratnya lebih kecil/halus, ad...",Lebih dari 1 tahun lalu,none
PI2440,Corsair MM200 Pro Heavy XL - Gaming Mousepad,3,UI0132,Irfan,5,"Ukuran dan warna sesuai dengan foto dan deskripsi produk yang dijual. Produk bekerja dengan baik, tidak cepat rusak walau sudah dipakai berkali-kali. Saya senang produk...",Lebih dari 1 tahun lalu,none
PI2441,Fantech Keycaps SET PBT Dual-Shot Milky Matcha Cherry Profile ACK01,1,UI0474,C***n,5,"agak kurang rapih keliatan di bawahnya tapi gapapa emang dari pabriknya begitu tapi enak, kualitas bagus, pengaruh banget sama feel dan suaranya keyboard",2 bulan lalu,none
PI2441,Fantech Keycaps SET PBT Dual-Shot Milky Matcha Cherry Profile ACK01,2,UI3629,Yankotinu,4,"Paket sampai dengan selamat dan aman packing nya. Untuk keycaps nya sendiri kualitas bahannya bagus, tebal dan suaranya padat juga setelah di pasang di Rexus MX9 yang sud...",6 bulan lalu,none
PI2441,Fantech Keycaps SET PBT Dual-Shot Milky Matcha Cherry Profile ACK01,3,UI0053,M***d,5,"Barang sesuai dan diterima dalam kondisi baik, thanks seller",8 bulan lalu,none
PI2441,Fantech Keycaps SET PBT Dual-Shot Milky Matcha Cherry Profile ACK01,4,UI1505,Fakhri,3,order tanggal 10 tapi baru dikirim tanggal 13,8 bulan lalu,none
PI2441,Fantech Keycaps SET PBT Dual-Shot Milky Matcha Cherry Profile ACK01,5,UI0060,Muhammad,5,Warna cakep. Suara keycaps sedikit lebih padat daripada bawaan paradox.,10 bulan lalu,none
PI2442,Akko WOB Building Blocks Keycap Set(282Key),1,UI1235,A***y,5,Mantul,1 bulan lalu,none
PI2442,Akko WOB Building Blocks Keycap Set(282Key),2,UI0454,Albert,5,Manta betul,3 bulan lalu,none
PI2442,Akko WOB Building Blocks Keycap Set(282Key),3,UI0250,R***i,5,keycap lengkap bingitz,4 bulan lalu,none
PI2442,Akko WOB Building Blocks Keycap Set(282Key),4,UI0127,K***n,5,"Ini keycap set super komplit, legendnya crisp dan tidak ada cacat, somehow lebih murah dari keycap set ngga bermerk? how?",6 bulan lalu,none
PI2442,Akko WOB Building Blocks Keycap Set(282Key),5,UI2404,Mallik,5,"Gak salah pilih ini, 399K bisa ganti"" tema dong haha",8 bulan lalu,none
PI2443,Pulsar Grip Tape for X2 Gaming Mouse,1,UI1080,w***u,5,"buat Steelseries Prime+ sih sebenere, tinggal gunting sesuai ukuran aja. nice",7 bulan lalu,none
PI2443,Pulsar Grip Tape for X2 Gaming Mouse,2,UI3630,Niel,5,🥶,9 bulan lalu,none
PI2443,Pulsar Grip Tape for X2 Gaming Mouse,3,UI3631,Ikhsan,5,Mantapp aim jadi tidak geter,11 bulan lalu,none
PI0086,KTT MACARON SERIES BLUE MECHANICAL SWITCHES,1,UI0709,Zidan,5,"suaranya lebih deep dikit dari yang linear, tactile bumpnya mirip switch brown pada umumnya. cukup smooth stock walaupun housing & rail stemnya kering",4 bulan lalu,none
PI0086,KTT MACARON SERIES BLUE MECHANICAL SWITCHES,2,UI0204,Andrew,5,"top, sesuai prediksi",6 bulan lalu,none
PI0086,KTT MACARON SERIES BLUE MECHANICAL SWITCHES,3,UI3632,Harwindho,5,Light-medium tactile. Enak buat ngetik berlama lama,7 bulan lalu,none
PI0086,KTT MACARON SERIES BLUE MECHANICAL SWITCHES,4,UI0593,DimasDim,5,feelnya kaya jwk t1,7 bulan lalu,none
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,1,UI0360,Deo,5,"gila sih, bagus bangettt",Lebih dari 1 tahun lalu,Varian: ACR59 Tokyo
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,2,UI0004,S***o,5,"Very good value for money, karena keycaps-nya dapat set lengkap yang nilainya setengahnya harga keyboardnya sendiri Build quality bagus sekali overall",Lebih dari 1 tahun lalu,Varian: ACR59 White
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,3,UI0007,R***y,5,Mantapp,Lebih dari 1 tahun lalu,Varian: ACR59 White
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,4,UI0060,Muhammad,5,Floating keyboard🤙 Thankyou bonus nya.,Lebih dari 1 tahun lalu,Varian: ACR59 Tokyo
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,5,UI0198,Kiki,5,"Konsepnya menarik. Kalau berhasil menaklukkan layoutnya, ini keyboard yang menyenangkan. Paling luar biasa, bonus keycaps yang dikasih. Bisa buat pasang dua keyboard!",Lebih dari 1 tahun lalu,Varian: ACR59 White
PI2445,Akko Acrylic 59 / ACR59 - Gaming Keyboard,6,UI0060,Muhammad,5,Work 100% Keyboardnya mantap dan enak digunakan. Build quality-nya terbaik. Cuma butuh adaptasi dengan layout ctrl yang beda posisi ini,Lebih dari 1 tahun lalu,Varian: ACR59 White
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,1,UI3633,sarimi,5,"keren euy, pengiriman cepat. terima kasih:)",Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,2,UI0163,Toserba,5,none,Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,3,UI0974,Ghazy,4,"pokoknya mantap, sayang bonus yg di deskripsi ga dikasih..",Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,4,UI3634,kris,5,barang bagus packing rapi seler ramah,Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,5,UI0141,Bagas,5,none,Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,6,UI1038,F***z,5,"Sellee responnya cepat kirimnya juga cepat, seller recommended",Lebih dari 1 tahun lalu,none
PI2446,Steelseries APEX 7 TKL Ghost RGB - Mechanical Gaming Keyboard,7,UI0564,Samasta,5,kyaaaa apex 7 debes apalagi ghost editiom uwu,Lebih dari 1 tahun lalu,none
