id_produk,nama_produk,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk,kategori
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0079,Alvin,5,RECOMENDED BANGET BARANG ORI. ADMIN SUPER RAMAH.,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0089,O***g,5,bagus tidak delay,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0090,A***d,5,mantap,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0091,Admiral,5,"Barang dan box aman, pengiriman cepat. Mantap jiwa…",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0060,Muhammad,5,"gak barang aja dikasi,, hadiah lain jg dikirim,, thx t shirt.a y admin..",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0092,Januar,5,"Proses cepat, cuman bales chat nya mungkin karena ramai yg chat jd agak slow respon, dr toko masih di dalem mallnya uda belanja disini, pokoknya gk pernah kecewa!!!! Rec...",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0093,Daffa,5,"mantap banget ni headset, polll, seller responsif, dikirim ke kurir cepat, pokoknya topp markotop",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0064,R***a,5,"Barang bagus,dalam pengiriman box tidak ada yg rusak,Barang sesuai dengan yg di pesan . Thankss Gan..",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0094,GunM,5,none,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0095,Vadia,5,"barang diprosesnya cepat banget. begitu sampe langsung nyobain, scroll volumenya sempet ga berfungsi ternyata cuma perlu unplug usbnya aja hehe. mantap betulll",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0096,Yohanes,5,Pengennya warna item tapi abis.. putih jg keren sih. Mantap,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0097,anton,5,barang bagus oke banget,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0098,ahmad,5,barang sesuai deskripsi,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0099,didimus,5,"Recommended seller, barang bagus, sesuai pesanan dan ga kurang auatu apapun",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0105,Logitech G733 Lightspeed - Wireless Gaming Headset - Hitam,UI0100,j***n,5,none,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0053,M***d,5,"Bagus, semoga awet!",1 minggu lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0101,T***h,5,"Satset satset licin keset, minimalist keren",1 minggu lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0102,Mark,4,"sejauh ini, cukup puas dengan produk nya, cuma agak ga nempel aja dengan meja (masih licin), meja saya ikea melltorp",3 minggu lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0103,R***o,5,"selalu puas beli di GGS, dari dulu kalau beli peripheral PC emang yang paling bener itu di GGS karena selalu dapet barang yang original dan ga pernah ada cacat, seller sa...",1 bulan lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0104,Gerin,5,mantapp,1 bulan lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0105,F***y,5,barang bagus.. kualitas sesuai harga,2 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0106,MRAdelani,5,"Mantab, bahan lumayan kasar, enak untuk kontrol mouse saat gaming",2 bulan lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0107,Zaidan,5,worth the price buat diharga under 100k,4 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0053,M***d,4,seepppp,5 bulan lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0105,F***y,5,untuk kualitas bahan enak dipake dan ada antislip dibelakangnya. cuma sayang ada bekas lipatan jd ga rata.,5 bulan lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0050,Mario,5,Gokil cepet banget sampenya. Order kemaren malem tadi siang sampe! Surprisingly qualitasnya good. Bahan mirip sma pulsar paracontrol bahkan hampir ga ada beda dgn harga y...,6 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0108,L***y,5,"Enak banget, cocok untuk yang suka tipe control tapi masih tetep bisa flick. Mousepad, keyboard, mouse, aviator semuanya beli di GGS. Mau offline atau online pelayanann...",6 bulan lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0051,Kevin,5,"Kontrol nya bagus, berasa lebih balanced make ini terutama buat wrist aiming 👍",7 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0109,Bayu,5,none,7 bulan lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0110,Andika,5,"ukurannya lebih gede dari yang dibayangin, tapi overall mantep sih",8 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0111,Alf,5,lebih enak ini buat main valorant dibanding mousepad steelseries yg saya beli lebih mahal,8 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0112,Fedo,5,bahan tebal dan kokoh dengan harga murah barang berkualitas dan pasti goodgaming termurah,8 bulan lalu,Varian: MJ01,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0113,Ariq,5,bagusss bangettt moousepadny huhu,8 bulan lalu,Varian: MJ03,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0114,f***a,5,"sesuai deskripsi, mousepad ny cocok bgt emg buat control, GGS terbaik!! tq tq",8 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,UI0115,Wahyu,5,Barangnya mantap 👍 bebas ongkir sih tapi nunggu 3 hari baru nyampe padahal antar jkt,9 bulan lalu,Varian: MJ02,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0116,F***r,5,nice lah,2 minggu lalu,Varian: Wht Hall Effect,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0117,gilang,5,nice,1 bulan lalu,Varian: Blck Hall Efect,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0118,H***h,5,Mantap… semoga awet 👍,1 bulan lalu,Varian: Wht Hall Effect,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0119,Vincentius,5,"barang ok cuma pengiriman aja lama, 26 malam co 28 pagi baru dikirim",1 bulan lalu,Varian: Wht Hall Effect,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0120,Rivaldo,5,Adminnya responsif + informatif banget 😭😭 ttep dikirim walau lewat jam batasnya. Luv u minn 🫰🏻🫰🏻🫰🏻,3 bulan lalu,Varian: Wht Hall Effect,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0121,Rayhan,5,siiiip aman jayaa,6 bulan lalu,Varian: Hitam,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0122,I***a,5,"Sampai tepat waktu, bekerja dengan baik, smua isi dus lengkap, gokil, semoga awet",7 bulan lalu,Varian: Putih,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0123,Rafli,5,Well played,8 bulan lalu,Varian: Hitam,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0124,Hari,5,"dus penyok, packing kurang safety",9 bulan lalu,Varian: Hitam,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0125,K***d,4,"Kardus Penyok, Overall Good",9 bulan lalu,Varian: Hitam,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0126,arjuna,5,"GOOGS,",11 bulan lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0127,K***n,4,"Barang oke, belum dicoba. Tapi pengemasannya sangat kurang, packing sebaiknya menggunakan double box dan double bubble wrap. Barang saya sampai saat hujan, box kena basah...",12 bulan lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0128,Z***r,4,Kardus kemasan penyok dan dalam kondisi tidak baik,Lebih dari 1 tahun lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0129,Vitalis,5,sesuai dengan harapan,Lebih dari 1 tahun lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0130,Achmad,5,"Respon seller cepet, mantab dah pokoknya. tempat favorit kalo beli gaming gear",Lebih dari 1 tahun lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,UI0131,i***s,5,garansi resmi Packing Bagus Harganya bersaing,Lebih dari 1 tahun lalu,none,"Gaming, Aksesoris Mobile Gaming, Gamepad"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0132,Irfan,5,mantap betul,2 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0133,IKA,5,bagus,4 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0134,H***s,5,"Mantep, dpt bonus botol minum jg 🤣",5 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0135,A***o,5,"pelayanan sangat baik!, langsung minta upgrade switch juga bisa disini.",5 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0136,Bintang,5,"jdi pro setelah pakai ini , Video mousenya ada di tiktok Bintang.re yaa",7 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0137,Johan,5,Mantab semoga awet 👍🏻,8 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0138,J***o,5,"memang top, enak sekali mouse-nya, pengiriman juga super cepat. recommended pokoknya👍",10 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0139,Alif,5,good,11 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0140,Muzafa,5,"Sebagai user G903, mouse G Pro Wireless (GPW) ini ringan parah, debes!!!!",Lebih dari 1 tahun lalu,Varian: Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0141,Bagas,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0064,R***a,5,Selalu senang belanja bersama GGS Salam untuk obet dari anak king 2 bekasi haha,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0075,Kresna,5,bagus,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0064,R***a,5,Admin : ⭐️⭐️⭐️⭐️⭐️ Pelayanan : ⭐️⭐️⭐️⭐️⭐️ Gurih sekali everybody!!!,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0142,Fargadioni,5,Memang GGS terbaik🥴👍,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0143,Supardi,5,ga pernah belanja sepuas ini . keren sellernya pesan jam 1 siang jam 4 sudah sampai dihari yang sama. gercep banget. barangnya kualitasnya ga usa d raguin rekomendasi sel...,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0144,Hujaifal,5,100%%,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0145,Ruben,5,"Mantap, dari dulu sampai sekarang ggs selalu jadi pilihan Dari jaman kaskus selalu the best",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0146,N***s,5,"Pindah dari Model O yang ku pikir sudah ""endgame"" ternyata GPW ini lebih gila lagi. Memang bagus banget gila Logitech, worth all the hype. Ada harga ada barang :)...",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0147,Hannan,5,worth it,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0148,Nino,5,Seperti biasa selalu terbaik dalam pelayanan,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0149,R***d,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0053,M***d,5,"Mantap datang dengan selamat tanpa kerusakan apapun, packing rapi, sesuai ekspetasi saya alhamdulillah",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0150,D***n,5,Kiriman cepat dan Penjual juga sopan,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0151,Thorik,5,mantap pengiriman cepat package rapih,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0152,T***n,5,"Ggs ga pernah salah emang , best of the best",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0153,Safwan,5,Very good quality mouse. Satisfied with the purchase.,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0154,n***a,5,"packing bagus dan rapi. mouse sdh d pakai, tdk ada masalah. kurir jg sdh langganan kesini. tq all",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0155,Kobar,5,"Respon Cepet, Jam 16.00 Checkout, Jam 17.00 Barang udah dikirim. Brominnya juga ramah banget👌🏻",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0156,Justin,5,Mantap bet,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0108,Logitech G pro Wireless Gaming Mouse,UI0157,Arief,5,"Barang bagus, dan pengiriman tepat waktu",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0158,G***e,5,berfungsi baik,6 bulan lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0159,R***n,5,overall puas tapi LOD nya lumayan tinggi (disarankan pake mousepad tebal),9 bulan lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0038,Dicky,5,"performa ok, mantap barangnya cepat sampai",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0160,Chandra,5,"Desain minimalis, Feel tombolnya enak dan gak terlalu berisik setiap klik. Pengaturan melalui aplikasi SteelSeries GG sangat mumpuni, semua tombol bisa di-custom dan bisa...",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0161,arif,5,thankss,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0162,gusmi,5,"respon kenceng dan ramah, packingnya bagus. klo dilihat sekilas pasti hampir g ada beda sama versi murahnya rival 95, tapi pas digenggam dan dipencet baru berasa, kabel l...",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0157,Arief,5,Admin jelas fast response.. lalu dalam membuat keterangan ppada produknya jg jelas sehingga tidak perlu tanya lg tinggal gas beli.. barnag dikirim dg baik secara kemasa...,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0163,Toserba,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0150,D***n,5,the best sih kalau urusan gear 💪🏻,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0164,Nahla,5,"mousenya pendek bagi saya, sama pencetan tombol jempol terlalu kecil",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0165,Samuel,5,produk berfungsi dengan normal dan ori,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0166,Maximilianus,5,"barang sesuai deskripsi, pengiriman cepat dan packaging aman",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0167,G***n,5,"barang mantap, respons super cepat",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0168,Emir,5,Gila mantep bgt ni barangg,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0169,Fabian,5,sexual harapan ;),Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI0109,SteelSeries Rival 3 - Gaming Mouse,UI0170,Nuruddin,5,"mantap gan, packingnya rapih, aman semua, dapet voucher juga dan dikasih gelang mantap banget. semoga barangnya awet juga",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
